,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
726,1.7367363,-0.281092,0.15186168,-2.113007,-0.02491104,2.4077876,1.0342642,0.35082203,-4.4423556,-1.223499,-0.24844374,-1.6813198,3.182919,-3.9845295,-0.6409229,1.7398399,-2.5326834,0.5596057,-1.8658676,0.9700695,1.3486211,-2.9733274,0.8846574,2.651742,-5.962792,2.6146564,1.2925974,-0.4242212,-1.6548829,-4.939553,-0.09917526,2.556164,1.4078765,-2.7336376,1.0740435,0.039360523,1.7477041,-0.5909262,-1.7252519,-0.09762637,-2.779999,-2.4070256,0.18808296,0.070174016,2.0263007,-0.63867736,-3.268623,4.6871305,1.890107,0.6807757,0.40675747,0.2947814,0.5412334,0.10135711,1.8001442,0.33962163,-3.9519577,-0.4241153,-2.0176077,1.9042499,1.5900142,0.8576433,-5.889416,-3.7170079,2.5121787,0.6312888,-0.2481667,1.4509045,-0.08783573,1.7176424,2.8771164,-1.098123,1.0864165,4.9316587,0.9603193,0.43750998,-1.9756398,-0.8522356,-2.3048863,0.67946494,-0.612791,0.01183005,2.9419043,-3.127696,-0.445489,1.2827537,-0.2664699,-0.06383366,-6.0229344,-3.3307474,-3.1097684,-1.9651715,-1.4758344,1.1386722,0.3615086,-0.6458419,0.792912,-2.3038263,-3.1466465,4.7927113,0.80955833,-0.83081156,2.438126,-0.14369854,1.2394627,2.7027292,-1.3513834,1.6202983,2.4721859,1.9682177,-1.7474185,1.1052461,-0.78507936,1.0809871,2.6814811,2.3481665,1.4866811,-2.1311889,1.7060735,-2.4857054,-3.7085931,2.9821017,-0.56300974,-1.4807036,2.044542,1.4576157,2.9154227,-2.1490762,1.0512774,-3.7567537,4.630054,-1.5636394,-1.9187713,1.1488283,-1.2310913,1.7093725,2.235966,-0.34691128,-2.578085,-0.36636788,1.2683798,-2.989794,0.7930198,-1.4449115,-2.2251644,1.3908947,0.5133828,3.845287,3.5901868,-0.4594802,0.4473307,1.8600491,-1.8931899,2.5491047,-3.2206314,-0.8799548,-1.8861402,-0.8861323,-0.42425537,-3.5174096,-1.8605291,-0.33072558,-3.6448991,1.6018134,-0.729842,1.168053,1.8106126,-1.8375341,1.791866,3.0114925,0.674011,1.2504917,0.14638758,-0.07473778,1.4646713,-1.3349708,3.144167,-1.7653743,1.1496899,0.48039684,-1.4237279,1.6917266,-0.57842994,1.3209364,3.9213355,1.3231078,-2.5738056,-1.0610173,-0.75124216,-1.3682044,0.56798464,-2.5204785,-1.4038044,-0.17236838,0.6468086,-0.3891042,-2.4126284,0.91061836,1.2574631,-0.022992682
418,1.5386314,-2.6800582,-5.09078,-3.33721,0.75327355,-0.35778728,-0.17164765,4.4934597,5.862113,0.5647295,-2.1864102,3.0903096,4.2540283,-1.9881873,-5.8080373,0.3935597,-0.2192064,5.8773184,-4.469249,-1.5363882,-2.4619427,2.3970182,2.9428384,-2.1081638,2.8017175,0.9866336,0.46011817,2.0292764,2.8637505,2.4205468,2.3198707,-2.0485446,-2.1562867,0.9957013,1.6948191,1.1164002,-2.4777114,-8.240816,-0.51332194,2.0055902,-0.11909257,1.3747625,-1.8514416,0.1888555,-2.0420833,-1.4866084,-2.5786827,-4.472161,0.5779583,-0.40445945,3.4806514,-0.5679028,1.5767587,-1.6805191,-0.7555348,0.8963609,-4.0513053,-2.8164055,-1.8809751,3.478118,1.7830528,4.836741,2.2850254,1.3039609,2.0571132,2.555564,3.2466478,-7.4582667,-0.31750178,-0.18725659,0.30846307,-4.6225367,-1.2323457,0.30190197,-1.6812376,3.7983785,-3.440005,0.15807374,-3.541842,1.3450019,-3.7777157,-6.560359,-3.0803666,-0.12407846,-3.56989,-3.0580056,-0.6188815,-3.1139627,-1.9660342,8.132164,-3.559149,-0.81670076,-3.1447318,1.8058882,1.6479931,-0.2346038,0.74399924,-1.8760773,0.41710716,0.5630237,1.7243875,-2.0967462,-1.1098297,-1.709652,-2.9538088,-1.2764555,2.6644099,-2.1151938,0.007849162,4.59276,-2.57487,0.5841359,3.6484742,6.0226417,-1.3578035,2.951983,1.0337732,-2.1956828,-3.3556168,-0.089244425,-1.6013393,-0.3118663,-4.133059,-0.951245,-0.8412151,0.29183632,0.41572407,0.047447823,-1.9184074,-2.4668055,-0.3986718,-0.030867266,-3.2107384,-1.2019604,-1.1917408,-0.6906768,1.2757852,1.0323468,-1.6640488,0.16724928,1.303288,0.18803579,2.1521015,0.1683149,0.69615245,-4.169495,-2.034194,-0.06286589,-1.6800839,0.4139808,-1.7495677,-3.1034553,-0.42323402,0.4849482,4.586952,-2.9126,2.1039352,-1.7398566,4.039155,-3.6175735,-1.2065247,-1.0759641,-1.0708884,0.940542,-2.483805,-0.14035983,-1.3814198,0.35900322,2.3845105,-1.4951088,1.1260511,3.943255,-3.2902594,3.0419772,-3.16703,1.5857564,1.8854816,1.4554315,-2.879402,0.7874146,2.0861764,4.0152698,1.3041317,3.5158074,2.795191,-7.620213,-3.331474,1.7846593,-0.3253474,2.2766569,-0.5408581,-3.036014,5.465618,4.809878,-4.009704,-0.31964204,-1.9869577,0.55736905,1.6889364,-2.1714802
495,1.0659076,1.4792807,-3.0099356,2.3159442,-0.1574656,-1.3619843,-0.74092966,2.0756395,-0.74943537,0.16295154,1.7449328,-2.0745587,-3.3578548,-4.5972333,-2.0970993,-0.9967384,0.89860594,1.0704582,2.5243263,-1.3412049,4.160795,-0.26355058,1.3439809,2.1580322,-1.3650448,0.77470064,-1.4657705,0.2024821,4.613018,-1.6263629,-0.60811204,2.5792608,-4.9988165,-3.3540316,-1.1558298,0.82806545,2.4171999,1.0756814,1.2782217,2.680228,1.083813,-0.81171054,-0.34885103,-1.3204639,-0.89011776,2.8973932,2.0280306,0.9274023,2.606609,0.5485166,0.47548106,3.7679906,3.5891712,3.013045,1.8004769,-0.34128982,0.8735181,-1.0691954,-2.4101853,-0.35409537,2.133052,2.2748632,-2.139657,-0.56787497,-0.8797543,3.4194276,-6.443291,1.9520222,-2.9161613,-1.2130966,0.97948956,-0.9968361,0.4953591,-0.82008374,-5.5121675,1.084479,-2.3517518,0.5128026,-3.241202,0.68352747,-0.8082818,2.2766604,1.2069414,-0.58660847,0.69052774,-0.4098376,-2.2573617,-0.86972946,5.351743,0.8600034,-2.08642,-2.635554,0.956575,-0.7696121,-1.2250654,-1.9963388,-1.5367656,1.1778336,-0.8147187,3.2552378,-1.6360868,1.6687325,0.41411415,-0.62663686,2.238981,-2.2078655,-2.481278,1.3296746,-4.1007543,0.87721086,2.0521953,-0.25372553,0.64676803,1.773996,-0.54118294,1.7558551,0.19579153,-0.28755352,-0.57697946,0.014683419,0.653568,-1.2463607,3.41869,1.4065746,0.34501678,3.6916091,-0.20802744,0.6453801,-1.1817367,-0.4457515,-3.0923994,-1.0456953,0.07406218,1.9433973,-1.6070758,2.0699012,-1.2366459,2.9035864,-2.983281,0.8823358,-1.9316025,-2.0319965,-0.8680321,2.74309,0.11629943,-0.051717278,1.2987276,-1.5943477,1.4124743,-1.2312309,0.17154188,0.29129884,-3.2391646,-2.0695355,2.948918,2.948537,5.160493,0.76831347,0.83103245,-1.2045838,-2.3204734,-2.5261657,2.4927742,-0.78604156,1.4387751,2.167645,-0.69113654,1.261193,-4.071942,-0.5719592,0.07286381,1.3595076,-0.31073105,1.876453,1.1311829,1.0410194,-2.4275331,2.9736302,0.4660831,0.0341645,-3.8072214,2.6489377,-5.643736,1.3449641,-2.2109227,-3.0591843,0.3093426,-0.9296779,5.0585055,3.7620842,2.9786713,-1.5272462,1.3067675,-2.5920737,0.8795301,-5.028654,1.6631731,2.5554693,-2.8706684,0.37497932
740,-0.601093,0.9559084,-2.964194,0.39082897,2.2479644,1.0127022,-1.8069488,-0.43611655,-5.4068666,-1.289444,-0.67218864,5.9604597,-1.1810995,-0.8147033,0.023502227,4.2396364,-1.1290965,3.8536086,1.6740253,-0.9565103,1.1582577,-3.7467227,1.4758179,-0.389849,0.8575167,-0.13175377,2.5711303,-0.32080203,-0.23341922,-1.4290602,-2.162998,-0.18181717,-0.2742139,-0.13690685,5.6013565,-2.4657845,1.0789808,-0.77983063,2.3261511,1.5865008,-2.915546,0.8101927,-0.8955061,5.1295357,0.9545265,-1.8038322,-0.029712873,0.8832135,3.3150127,-5.5496407,-2.7524521,-3.6020029,3.2237318,2.1460664,-0.8264115,0.9628882,-3.7867591,1.1020671,2.2134745,-0.0059378776,-2.2227404,2.1625466,-0.6780819,0.722592,0.8916378,-1.6195933,0.37756032,2.2978883,0.57428527,1.8289375,-2.2941163,1.3982538,-2.8270242,4.2625585,-0.58383083,-1.4990621,-1.5151645,2.4466348,-0.32280412,-4.871135,-1.2874707,2.8457415,1.8583583,2.793281,1.4504634,-1.5147753,-0.08274044,-0.5501696,2.4246364,-4.634381,-0.90712017,3.0700927,1.9590017,2.782695,1.1035469,0.15490498,-2.2561693,1.6857058,0.1980311,0.5756054,-0.20370996,-1.1779169,1.4936149,0.7143359,-1.5465115,-2.2876477,3.434849,0.14612937,4.797602,0.5682794,-1.3911663,-3.1388378,-1.4589636,2.078916,-0.8736856,-1.2923603,-1.312075,0.06984782,-5.8122845,-4.066988,-2.1850727,0.7565227,5.0613956,1.3370215,4.839909,0.69082206,-2.082155,0.4786465,2.2235475,0.25657597,1.7941923,-2.9771378,-2.3720844,-2.4094672,-0.65970236,-1.3486465,-1.299769,0.025385847,-0.27516407,-0.051304176,1.1461045,1.0089853,-0.23271471,-2.78217,0.6406784,1.5918187,-0.1864607,-1.8787967,-1.9802397,-1.5958245,0.37721297,0.49064004,2.0318298,-0.4993866,1.3920211,-0.14124416,0.20900828,-1.4130058,1.3796587,-0.030668393,3.9675884,-2.1159062,-1.3488009,-2.4451432,-0.2823471,0.87982666,-0.36611548,-2.123801,3.0887964,1.780941,-4.6724315,3.6201947,0.43340433,2.731169,0.983875,-1.2265997,0.09213452,0.68319833,-2.0592487,0.49022126,0.78286546,-2.0340784,-3.3665302,-1.322947,1.355098,2.6346364,-2.4573183,2.7143495,1.4383578,-4.736289,-0.5975505,-0.57074827,5.1612973,-6.703911,-1.5196563,1.6720576,-2.8244786,1.4656446,-2.0915942,-2.6922994
296,1.6154962,-0.8897437,-0.77867985,1.7594366,0.0072337696,0.1502274,-1.4670627,-0.58196527,0.44077224,0.041770246,2.0801768,-0.4884003,-0.8364052,1.4287807,-2.7477174,-0.4216733,-1.6425802,-1.471222,2.0451531,-0.707376,0.44179785,-0.36274573,-1.3372859,-0.5498902,-0.36326522,-0.61101234,-2.9966154,-0.5091347,-0.10386919,1.4435115,-0.9260696,-0.957419,1.2032319,-1.1052251,0.17693289,2.0967643,-2.0195796,-0.43673152,1.0173919,-0.11745949,0.9382478,-0.7778794,-0.87872547,-0.5327579,1.1236567,0.14896578,-0.44355458,-0.35855487,2.042731,1.6034948,0.12892586,-1.6415709,0.4766439,-1.3739053,1.2168045,-0.601525,0.6912942,-1.8245059,0.11764368,0.5434386,2.9637258,-1.634464,-0.314199,-0.87635106,0.39240918,-1.5295703,-0.14521629,0.6597131,0.4345978,0.79424053,0.08356717,1.9284052,0.3815711,-2.2768471,-2.2630124,1.050564,-0.3553647,-0.061103243,2.3925543,-2.2309022,1.3089904,-0.5212567,1.6443057,-0.06036299,-2.5916278,0.78795326,-2.3467917,0.11759809,-1.969524,0.30133393,-2.1476061,1.8335294,1.8381748,0.31368512,0.22457947,0.63401777,-0.87553895,-0.70624185,-1.1643426,0.6729117,-3.1194541,0.23146687,-0.0304665,0.3011636,-2.340063,1.370411,-0.19165236,-0.8895241,-2.3503428,0.49208638,-0.13945693,1.2330257,0.66427416,-0.20608686,-0.33355615,0.7775221,-0.7074535,1.3941715,0.12833667,-0.36658713,-3.2618184,-0.039460536,0.23116587,-1.7671149,-0.38498965,0.005490279,1.1514761,0.09329315,-1.2525721,0.21886353,0.5300774,-1.3024331,2.5931375,-1.0460175,-1.4461558,-1.8768432,-1.2531859,-0.5036849,0.7530287,-1.3405055,-1.1894215,-0.067566864,-1.3869259,-0.4872469,2.177139,0.88011163,0.23066206,0.21728773,0.7121951,-0.98031527,-0.98813134,0.21065752,2.5965805,1.7773706,1.7222795,0.60009307,-2.3389273,-0.7904855,-3.175498,1.0848398,-0.5962383,-1.1116134,1.2055589,-0.16846766,0.45985484,0.22839777,0.52408123,0.64545584,-0.5709339,0.6944262,3.2455173,0.38151026,-0.3672022,0.58665013,0.110375166,1.4020237,-2.481395,0.21731125,0.95636255,0.1276159,-0.6108355,-0.2558337,2.011113,-0.46487334,0.76714945,0.46998256,0.9938236,0.14398679,-0.07640046,-0.9568058,0.2707004,1.9439099,-1.3996128,0.42841214,-0.7093491,1.6322429,-0.06826712,0.22782993,0.18599607,0.6946353
290,-0.7918047,1.3268462,-2.1367822,-1.054515,0.00738479,-1.9182999,-1.7720755,0.30667016,1.0721447,-2.138579,1.1395909,1.553252,-1.8576796,0.7814524,1.1163242,-4.317289,-0.82146865,0.22721331,0.022379586,-2.1613107,-1.0721947,-0.7306096,0.16983609,-1.318966,-1.2135872,0.016001776,1.2565926,0.0126618175,0.34726754,4.542129,-1.0886151,-1.4767501,-0.5216619,1.176617,0.90346766,-2.7658892,0.56826186,-2.5834904,1.9322723,0.26751137,-1.1563356,2.1335254,0.75708675,0.0007474222,-0.003966718,-0.18425205,-1.0073608,-1.710935,2.039705,0.13078038,0.37979743,-0.75596195,0.53860426,0.36992705,-1.1809353,4.3959274,1.0070509,0.1679509,-0.82829124,-1.6612754,-0.7420694,0.292593,3.369116,3.540329,-1.7154348,0.5970457,-0.3992391,-1.512262,0.49228215,0.48790628,0.67899066,0.16459875,1.0081068,-0.14373074,-1.6840781,-0.022690792,1.8414131,-0.8242795,4.3606076,-2.2390566,0.2231682,-0.863638,-2.50609,-2.9825203,-0.9561009,0.18163176,-2.478363,0.89718294,-0.4475568,0.074345075,0.6445073,1.3092146,2.350931,-2.2559347,-1.5280274,-2.124342,0.8148496,-1.3854561,2.3330576,-0.51118386,-3.3032737,-0.9357008,-2.0045812,0.02283493,-0.76727885,0.4734137,0.43358076,-2.3977797,2.54459,-2.4194064,0.9498583,0.6255819,-0.91780823,-0.8742968,-0.43674827,1.1480113,-1.5072166,3.1894257,-0.4803178,-0.03441212,0.61540246,2.3637164,1.0850662,0.78364563,1.6095735,0.37207752,1.6427319,-0.16683121,-0.08423026,4.112077,1.5353484,0.11763254,1.0344137,-0.71003413,0.19527377,0.46682084,-2.838274,-0.42636994,1.4800091,-1.318325,1.0863467,3.3372238,-0.2668268,0.08967202,1.6190531,0.78104764,0.12715454,-1.358514,-0.5846803,-0.1457024,2.195582,-0.32280937,0.90306324,2.3224144,-1.5780987,1.04987,-4.073223,-1.3520159,-2.6032143,-1.2347088,0.024918163,-1.8834294,1.5145985,1.7195438,-1.5860476,-0.36391756,0.69396305,-0.050813805,-0.47207788,0.7473048,-0.5353694,-4.026563,0.9261526,-0.21661328,3.015031,-0.78214735,0.14690392,-0.88229024,1.9673709,1.9162056,-3.0971997,-2.7494893,1.3932362,-0.5670513,-1.6091789,0.97104293,2.3847573,1.6750565,-0.38798428,0.92533404,-1.0089065,0.84494245,2.1601284,-0.23838726,1.8215468,2.9294872,0.123895854,-0.02332775,-1.52479,-0.14538588
939,0.5265607,0.33627868,-1.454293,-0.3806127,-0.50814474,-1.3305988,-2.4170063,-1.0917851,3.1702907,-0.7054435,-2.5237222,3.6087625,-1.2898853,3.2687213,0.49415085,-1.7400767,3.5557199,-0.3493803,-0.82803404,-1.9564368,0.04327557,0.85011786,-0.24325398,-1.3722962,-0.9162425,-4.5877576,3.2909021,-0.34304744,2.9745498,-0.29192394,2.0676844,5.885183,-2.0005,3.1452448,-0.9763006,-2.6024158,0.13867103,2.1945302,1.0742049,1.2785288,-4.55327,0.40858662,2.0073147,2.1975164,0.8717452,1.367929,-3.6075625,-0.9410421,-2.1560438,-1.4228784,-1.3089926,2.5716088,-2.0321534,2.2539575,-3.5266962,1.0453478,-1.5940745,1.6943058,0.76826715,1.9106514,3.4058242,0.9563325,-5.599951,-3.326626,0.8731324,1.5836445,-5.443977,1.0363734,-0.7455818,-0.8092396,1.6268797,1.1470388,-4.6955156,0.572857,0.94443274,0.3548967,-0.8710313,6.867571,1.8113862,-0.41920868,2.6068332,1.1657913,-1.719451,-0.63300383,1.1514926,2.708446,0.6627274,0.15432484,0.45919916,-2.5424867,-1.6418726,2.2958481,-1.1271802,-0.48770735,-1.0651413,0.665171,4.4988766,-2.4466424,-1.8751128,-1.3812572,1.6436795,-0.054078065,0.5944791,-1.1399701,-4.002697,1.2635578,-1.1370125,4.3409543,-3.048951,2.497167,-3.2801147,-0.37719774,-0.8158577,1.754151,0.6795314,3.1842353,0.42431232,1.3864427,5.957906,0.14519449,-1.0349785,0.27863535,0.5919597,1.0098816,-5.8380003,-2.456586,0.083602175,-0.78971374,-1.8177038,3.704169,-0.4146535,3.6778495,-1.1179725,3.8411124,-0.90161276,2.7580757,-2.2441814,0.64192617,2.0327735,0.20913102,1.6793886,-1.6718311,-0.82436746,-2.8518915,-0.9547174,-2.2309754,-0.03511575,0.8113538,1.0351565,0.8893968,-0.50200754,3.3709047,-2.7976165,-1.1971182,0.39011925,1.063681,-1.1580691,0.79559374,1.8227869,3.1035893,0.74344337,5.5929003,2.0569215,-3.9933393,0.7169455,-2.4181442,1.8354598,-1.3835696,-1.7027975,-1.8105998,-2.7744827,0.7557057,-2.2478402,-1.864273,2.3655005,-0.46225262,-1.0630863,-1.1771827,-3.8842313,-1.3781321,-1.6076024,-3.0392387,2.0554848,4.219243,0.13455896,1.1677854,-3.032121,0.5985683,-1.3802904,-2.228169,2.8031626,0.6771789,-0.25700623,-3.4299798,-3.4177725,2.2949958,1.8606998,1.1286012,-1.2024604,-1.0279058
773,0.8579705,1.1489835,3.8593948,0.5696378,0.43128476,2.261649,-1.5236276,-0.2858057,2.5388634,5.1661177,1.4415363,-0.087252125,-2.9141073,0.23945473,-1.4995018,-0.54252845,-1.4684483,1.9017625,-1.5119343,0.77409875,0.4049435,-3.5615506,2.7074952,1.638183,-2.0861363,4.2364397,6.188691,-0.23284888,-0.91110545,-1.2552032,0.96874774,0.15569383,-0.2505642,-3.0808208,3.8768516,-1.0752043,5.107711,1.1398351,1.5196962,-0.2867776,-2.240879,3.5809345,-3.24804,1.2747679,-1.2719157,-2.4840815,2.3146603,1.2522805,-5.1678886,0.9562414,-0.946608,-3.1372461,-1.239731,-7.1582675,0.36027738,-0.0066892826,-1.151877,-0.39639935,-1.7044836,2.4580293,-0.6314864,-0.38189968,-2.3058329,-0.24253125,1.7472801,-1.110892,-1.8636523,0.04393998,-2.0007055,-1.700512,-0.6717134,3.4867125,0.9246288,2.2526307,-0.98034155,-5.2807612,-1.0052329,-2.4244132,-3.4297423,1.490804,-3.3276792,1.1131679,3.2135959,0.6206656,-2.024075,-0.12733713,2.8580897,0.9748219,-3.1009831,1.1737643,-1.9842544,2.7101583,0.1541814,0.669109,3.7061036,-0.03888416,-1.425432,1.8119047,-0.9510214,5.2391376,-1.9850883,-2.4573743,3.1082919,4.76923,-6.3518047,-1.4745038,0.73527724,-2.8158917,1.2507503,2.0285943,3.5137205,-3.3771908,-1.67011,1.0559773,2.2173524,2.2797155,-0.44723943,-1.2470543,-0.08442038,-3.9297128,-4.166225,-0.0918604,2.6977065,3.4588912,0.38430333,0.8284522,1.0482641,-0.86629164,0.35927093,-2.154572,3.9413137,4.6673017,-4.3304806,-1.6946945,-0.18441443,2.2858605,0.007869739,1.074771,-2.658394,1.5501996,0.22398983,1.047408,0.71167374,0.4922506,2.8597817,-2.352275,-0.7960365,3.2172997,-0.54065585,5.110542,0.26363578,1.5192285,-1.8386793,0.25377473,-1.7638891,2.1155002,3.4870577,-3.5633879,-0.53366464,-1.2438992,-1.970315,-2.1199193,1.7286279,-2.6182287,0.9578114,3.2580695,1.4064119,0.23861146,0.3646973,-1.4886339,-1.5878768,0.020287963,3.7115319,1.2115883,3.9277303,-1.9835255,3.6839259,0.26509488,-2.2437003,-0.48866227,1.9155695,-2.5489168,-1.5369349,-1.1159527,0.66457385,5.6476727,-3.4051018,0.5662377,2.351488,-3.1579936,-0.19780995,-1.4528384,4.2434406,2.4087524,-0.9667229,1.9627689,-3.2652342,-0.18463618,-3.8405828,-2.3535218
365,-1.489756,0.034657132,-3.1061425,0.96835524,-0.627898,-1.0213375,-2.9318163,1.1974319,3.9079397,-0.97249675,0.046740144,2.6006038,1.2582517,-2.5885541,-1.3656251,0.12621206,-0.42325628,-3.04298,-0.20561787,-1.5597007,-0.99928975,1.6408195,1.618062,0.553736,-1.2769432,-2.4844086,-1.3052146,-2.7000504,0.531498,1.0746742,-1.1172451,-2.767058,-1.8534874,-0.727696,-1.3796661,0.24109825,2.2094617,1.2538552,-0.69794476,1.0952172,0.98133135,0.6154995,1.8324522,1.9577458,1.5911362,-0.8185548,1.1960369,1.3981792,0.3691884,1.7794768,-1.3795111,1.1595124,0.7021984,-0.49568576,1.5588534,-1.4869139,2.214794,1.7166541,-1.614437,-0.37947565,-3.1581562,1.0222623,-1.1211427,0.437462,0.27286807,1.4930357,0.53376293,3.2590482,2.3314972,-0.45694503,1.196575,-0.39899862,-2.8540604,1.3032532,3.2575157,0.55286086,-1.6293622,-3.1292844,0.855006,-0.0610216,0.72066295,-0.8156644,-2.201852,1.3519765,-0.6960217,-1.0005033,2.5975838,-0.98136693,-1.9369038,0.98802215,2.2544923,2.3987849,-1.3924528,-1.4599993,-2.2418401,-0.45359367,3.0676816,0.698286,0.5464955,0.7665054,1.008734,-0.7045955,0.6437425,-2.8410683,-1.5332487,-0.18796006,0.2438414,-0.20776895,4.2708097,-0.931371,3.2044473,-3.0986693,0.4176352,-1.5854155,-1.4920841,-1.5422158,-2.3725963,-2.2525554,1.1930207,-0.73391944,1.2650139,-0.31239128,0.22138979,-1.2101882,2.9862437,0.13756531,1.2023993,-2.432459,-1.3210096,0.7760805,0.48254007,-3.0019784,0.36631173,-2.7801075,1.3725332,1.4605036,1.2317911,0.77169245,-3.0332568,1.6158184,-0.79363936,-1.2729028,-0.21060291,-2.30678,1.2414339,0.9215771,-1.0867299,-1.2893705,-1.2659678,2.752466,-1.7949802,2.0403218,1.0145731,-1.0900719,3.0218668,-1.9459814,-2.1491914,1.1324286,1.9325695,0.24330227,2.9565737,-0.35643736,-0.48275253,0.48902944,-0.31930336,2.680562,-0.5738148,-0.7786014,-2.0598872,-0.5193984,-2.5035717,0.8713569,2.0700245,-0.22621019,0.52607816,-0.047600843,1.0050687,0.9649245,1.1793585,0.29401192,-0.9430685,2.149272,-0.19937716,0.62938523,3.3435957,-0.48895437,-0.76490444,0.56663686,1.6744993,-0.19077942,-2.4924035,1.8149987,-2.9681742,-2.134544,-0.8215222,2.5609899,0.29285073,-0.71363014,-1.5034068,2.7845895
841,-0.16790734,-2.0318613,1.5003898,-0.8944852,1.0856782,1.5743443,3.881499,-0.65464294,-1.055436,2.6907248,-2.1561298,-2.6953764,-0.50591755,-0.9509568,-2.98737,1.2571295,-0.20509179,-0.6498957,0.58592075,3.7770965,-2.9600954,0.7667972,1.5222683,0.098143324,-0.6328509,-0.8035222,0.62372917,0.8593996,-0.43209574,-1.5171044,-2.1793747,1.8873667,1.5296043,1.1113135,0.6954817,-0.38168615,-0.0067268177,-0.6498171,-1.0672106,-0.89513487,-1.7060907,-0.37496394,-0.048542473,-4.3044634,1.5062977,-0.33823028,-1.5184901,0.6926071,1.5804639,0.49638128,-0.14598657,-2.165389,1.5331932,-2.4253895,2.7992618,-1.9741933,-1.2512664,-0.9578216,-0.1387452,0.28576022,3.4553874,-0.47384867,-2.3380544,-1.4174813,-1.4584091,1.12572,4.2569494,-0.9642435,-1.8152542,-3.358955,-0.6479174,1.590595,-1.2600046,-1.9670341,-1.3201474,0.30458513,-0.7567513,-0.03681665,-1.9161905,4.1485333,1.3892004,-0.87477076,1.7474785,2.5675848,1.8347172,2.1950252,-2.8155637,2.2164457,-3.7636433,-2.916344,-2.5011408,-0.69530493,-1.9186488,0.29881382,1.4953953,-1.1369237,2.906291,-4.3736033,-3.4427376,-1.1339546,-2.086441,-0.120542064,-0.18963854,-1.9594371,0.5890458,2.379169,-0.5230733,2.7521737,0.29005033,2.0124605,-0.16920495,-0.16655384,2.6990883,-1.5330843,-0.11055775,1.0659122,2.0369694,-2.8760004,-1.7904532,1.4992889,1.257292,-1.7523472,0.14403312,0.64225817,-0.8975371,-0.78307503,-2.4058988,-1.8196123,1.4289224,-4.553859,1.3874023,-0.5873156,0.79105425,1.8878996,-0.11118628,1.2425561,1.6562331,1.0334102,-1.350324,-0.5815701,-2.7081413,-1.3960406,-1.6890684,-1.0336051,-0.2909656,-1.9147452,1.025659,2.4514775,2.8221314,0.77514166,1.4793388,3.3822358,-0.8818298,-1.8268547,-0.21007748,-1.521763,-2.9432123,-0.17338672,0.4684932,-3.5697079,0.4841817,-2.725255,-0.59707844,-4.01764,2.6995773,2.1406832,1.4463826,0.50987864,-1.6262461,-0.0028660404,0.17953199,1.6838446,1.2487596,2.7146113,1.6597493,4.4255085,-0.19159108,-1.4429265,0.483341,1.1347893,-1.6779962,-0.6657454,-0.98247516,-1.4219803,-1.1472167,2.2840989,-0.21789776,-0.87088436,-1.4391618,2.072072,-2.0610173,-3.1469846,-1.2929825,1.1096166,0.5556232,-1.1224284,1.4890944,0.868857,-0.19189534,-3.7320795
